2022/06/16;21:36:49;523;24.0;57.00;37.0;200.0;5.0;23.0;0.6;230.0;6.0
2022/06/16;21:36:54;501;24.0;55.00;33.0;68.0;4.0;25.0;0.6;230.0;7.0
2022/06/16;21:36:59;489;25.0;55.00;34.0;103.0;3.0;26.0;0.6;94.0;6.0
2022/06/16;21:37:04;453;24.0;58.00;37.0;131.0;5.0;27.0;0.6;95.0;7.0
2022/06/16;21:37:09;490;26.0;55.00;36.0;98.0;3.0;28.0;0.6;174.0;6.0
2022/06/16;21:37:14;462;24.0;59.00;35.0;184.0;5.0;31.0;0.6;215.0;6.0
2022/06/16;21:37:34;451;26.0;58.00;36.0;98.0;5.0;31.0;0.6;199.0;7.0
2022/06/16;21:37:39;540;25.0;53.00;36.0;235.0;4.0;28.0;0.6;121.0;6.0
2022/06/16;21:37:44;526;25.0;52.00;37.0;164.0;4.0;27.0;0.6;101.0;6.0
2022/06/16;21:37:49;486;26.0;55.00;34.0;222.0;2.0;31.0;0.6;237.0;7.0
2022/06/16;21:37:54;494;25.0;50.00;37.0;249.0;2.0;24.0;0.6;202.0;6.0
2022/06/16;21:37:59;469;25.0;52.00;38.0;175.0;4.0;33.0;0.6;232.0;6.0
2022/06/16;21:38:04;507;25.0;55.00;36.0;101.0;4.0;32.0;0.6;168.0;7.0
2022/06/16;21:38:09;481;26.0;59.00;37.0;106.0;2.0;32.0;0.6;164.0;7.0
2022/06/16;21:38:14;541;24.0;50.00;33.0;137.0;4.0;24.0;0.6;211.0;6.0
2022/06/16;21:38:19;470;25.0;51.00;38.0;68.0;3.0;30.0;0.6;268.0;6.0
2022/06/16;21:38:24;534;26.0;56.00;36.0;114.0;3.0;31.0;0.6;94.0;7.0
2022/06/16;21:38:29;545;24.0;59.00;34.0;171.0;4.0;26.0;0.6;96.0;7.0
2022/06/16;21:38:34;510;26.0;52.00;34.0;225.0;2.0;29.0;0.6;206.0;7.0
2022/06/16;21:38:39;462;25.0;57.00;36.0;135.0;5.0;27.0;0.6;178.0;7.0
2022/06/16;21:38:44;491;25.0;59.00;35.0;210.0;3.0;27.0;0.6;134.0;6.0
2022/06/16;21:38:49;492;24.0;50.00;33.0;58.0;5.0;32.0;0.6;223.0;6.0
2022/06/16;21:38:54;526;25.0;53.00;37.0;233.0;2.0;24.0;0.6;101.0;7.0
2022/06/16;21:38:59;508;25.0;53.00;38.0;131.0;3.0;24.0;0.6;107.0;6.0
2022/06/16;21:39:04;511;25.0;54.00;33.0;81.0;2.0;23.0;0.6;193.0;7.0
2022/06/16;21:39:09;525;25.0;56.00;36.0;165.0;4.0;30.0;0.6;142.0;6.0
2022/06/16;21:39:14;547;25.0;51.00;37.0;170.0;2.0;32.0;0.6;107.0;6.0
2022/06/16;21:39:19;473;26.0;57.00;34.0;77.0;4.0;27.0;0.6;149.0;7.0
2022/06/16;21:39:24;527;24.0;52.00;33.0;102.0;5.0;27.0;0.6;141.0;6.0
2022/06/16;21:39:29;509;25.0;50.00;34.0;74.0;2.0;26.0;0.6;229.0;7.0
2022/06/16;21:39:34;499;24.0;54.00;37.0;73.0;2.0;28.0;0.6;209.0;6.0
2022/06/16;21:39:39;483;26.0;53.00;38.0;58.0;4.0;25.0;0.6;120.0;7.0
2022/06/16;21:39:44;501;24.0;50.00;35.0;207.0;3.0;33.0;0.6;151.0;6.0
2022/06/16;21:39:49;466;25.0;53.00;35.0;107.0;2.0;25.0;0.6;186.0;7.0
2022/06/16;21:39:54;488;26.0;58.00;35.0;131.0;2.0;24.0;0.6;145.0;6.0
2022/06/16;21:39:59;487;26.0;53.00;34.0;226.0;5.0;24.0;0.6;141.0;7.0
2022/06/16;21:40:04;489;26.0;52.00;38.0;194.0;2.0;31.0;0.6;215.0;7.0
2022/06/16;21:40:09;520;24.0;59.00;35.0;89.0;5.0;27.0;0.6;138.0;6.0
2022/06/16;21:40:14;539;25.0;54.00;37.0;197.0;5.0;24.0;0.6;126.0;7.0
2022/06/16;21:40:19;467;24.0;58.00;33.0;195.0;3.0;24.0;0.6;249.0;7.0
2022/06/16;21:40:24;511;26.0;52.00;36.0;244.0;5.0;24.0;0.6;266.0;6.0
2022/06/16;21:40:29;453;26.0;53.00;36.0;241.0;3.0;24.0;0.6;119.0;6.0
2022/06/16;21:40:34;510;25.0;52.00;38.0;89.0;5.0;29.0;0.6;183.0;6.0
2022/06/16;21:40:39;471;24.0;55.00;33.0;145.0;5.0;29.0;0.6;252.0;6.0
2022/06/16;21:40:44;497;25.0;53.00;37.0;218.0;5.0;24.0;0.6;103.0;6.0
2022/06/16;21:40:49;486;24.0;51.00;35.0;105.0;5.0;25.0;0.6;219.0;7.0
2022/06/16;21:40:54;457;26.0;54.00;33.0;157.0;4.0;26.0;0.6;129.0;6.0
2022/06/16;21:40:59;493;24.0;58.00;36.0;216.0;5.0;26.0;0.6;177.0;7.0
2022/06/16;21:41:04;475;26.0;52.00;34.0;107.0;5.0;25.0;0.6;152.0;7.0
2022/06/16;21:41:09;488;25.0;52.00;34.0;129.0;3.0;30.0;0.6;230.0;6.0
2022/06/16;21:41:14;474;25.0;54.00;38.0;198.0;2.0;23.0;0.6;245.0;6.0
2022/06/16;21:41:19;473;25.0;58.00;37.0;177.0;3.0;29.0;0.6;267.0;7.0
2022/06/16;21:45:54;510;26.0;56.00;38.0;136.0;2.0;31.0;0.6;258.0;6.0
2022/06/16;21:45:59;545;25.0;57.00;34.0;151.0;2.0;30.0;0.6;233.0;7.0
2022/06/16;21:46:04;510;25.0;56.00;36.0;105.0;2.0;29.0;0.6;183.0;7.0
2022/06/16;21:46:09;465;25.0;52.00;37.0;79.0;2.0;30.0;0.6;216.0;6.0
2022/06/16;21:46:14;468;25.0;52.00;36.0;111.0;4.0;23.0;0.6;188.0;6.0
2022/06/16;21:46:19;475;24.0;53.00;37.0;119.0;5.0;24.0;0.6;176.0;7.0
2022/06/16;21:46:24;490;25.0;57.00;38.0;196.0;5.0;31.0;0.6;128.0;6.0
2022/06/16;21:46:29;474;26.0;50.00;34.0;243.0;2.0;27.0;0.6;173.0;7.0
2022/06/16;21:46:34;500;24.0;57.00;37.0;164.0;2.0;26.0;0.6;230.0;7.0
2022/06/16;21:46:39;452;26.0;58.00;38.0;198.0;2.0;26.0;0.6;122.0;6.0
2022/06/16;21:46:44;459;24.0;53.00;33.0;90.0;5.0;32.0;0.6;129.0;6.0
2022/06/16;22:38:35;520;24.0;56.00;33.0;241.0;5.0;26.0;0.6;233.0;7.0
2022/06/16;22:38:40;547;25.0;52.00;34.0;60.0;3.0;31.0;0.6;189.0;7.0
2022/06/16;22:38:45;465;25.0;59.00;34.0;167.0;5.0;29.0;0.6;261.0;6.0
2022/06/16;22:38:50;492;24.0;52.00;37.0;217.0;3.0;33.0;0.6;141.0;7.0
2022/06/16;22:43:33;494;24.0;55.00;36.0;75.0;4.0;27.0;0.6;249.0;6.0
2022/06/16;22:44:38;517;26.0;53.00;33.0;135.0;3.0;27.0;0.6;204.0;7.0
2022/06/16;22:44:43;547;25.0;52.00;34.0;60.0;3.0;31.0;0.6;189.0;7.0
2022/06/16;22:44:48;465;25.0;59.00;34.0;167.0;5.0;29.0;0.6;261.0;6.0
2022/06/16;22:44:53;492;24.0;52.00;37.0;217.0;3.0;33.0;0.6;141.0;7.0
2022/06/16;23:20:58;494;24.0;55.00;36.0;75.0;4.0;27.0;0.6;249.0;6.0
2022/06/16;23:21:03;547;25.0;52.00;34.0;60.0;3.0;31.0;0.6;189.0;7.0
2022/06/16;23:21:09;538;24.0;55.00;37.0;202.0;4.0;27.0;0.6;128.0;6.0
2022/06/16;23:21:14;540;26.0;58.00;36.0;66.0;4.0;27.0;0.6;125.0;6.0
2022/06/16;23:21:19;494;24.0;55.00;36.0;75.0;4.0;27.0;0.6;249.0;6.0
2022/06/16;23:21:24;530;25.0;55.00;33.0;213.0;4.0;25.0;0.6;99.0;7.0
2022/06/16;23:21:29;459;24.0;53.00;34.0;97.0;5.0;31.0;0.6;195.0;6.0
2022/06/16;23:21:34;530;24.0;55.00;33.0;157.0;4.0;23.0;0.6;145.0;7.0
2022/06/16;23:21:39;483;25.0;53.00;35.0;200.0;4.0;25.0;0.6;242.0;6.0
2022/06/16;23:21:44;462;25.0;58.00;38.0;58.0;4.0;27.0;0.6;247.0;7.0
2022/06/16;23:21:49;548;26.0;50.00;33.0;230.0;5.0;28.0;0.6;248.0;7.0
2022/06/16;23:21:54;531;23.0;51.00;34.0;115.0;5.0;24.0;0.6;95.0;6.0
2022/06/16;23:21:59;487;26.0;55.00;33.0;65.0;2.0;25.0;0.6;107.0;7.0
2022/06/16;23:22:04;511;25.0;59.00;38.0;153.0;4.0;24.0;0.6;134.0;7.0
2022/06/16;23:22:09;544;26.0;51.00;33.0;143.0;5.0;29.0;0.6;181.0;6.0
2022/06/16;23:22:14;461;25.0;56.00;34.0;240.0;4.0;26.0;0.6;214.0;7.0
2022/06/16;23:22:19;495;24.0;57.00;35.0;178.0;3.0;32.0;0.6;119.0;6.0
2022/06/16;23:22:24;469;26.0;50.00;33.0;129.0;4.0;29.0;0.6;163.0;6.0
2022/06/16;23:22:29;501;25.0;53.00;35.0;87.0;5.0;32.0;0.6;187.0;7.0
2022/06/16;23:22:34;513;25.0;54.00;38.0;104.0;2.0;25.0;0.6;138.0;7.0
2022/06/16;23:22:39;539;24.0;50.00;34.0;62.0;5.0;29.0;0.6;261.0;6.0
2022/06/16;23:22:44;450;25.0;50.00;36.0;235.0;5.0;30.0;0.6;168.0;7.0
2022/06/16;23:22:49;543;24.0;52.00;36.0;216.0;2.0;30.0;0.6;149.0;7.0
2022/06/16;23:22:54;525;26.0;52.00;38.0;212.0;2.0;27.0;0.6;183.0;6.0
2022/06/16;23:22:59;487;24.0;57.00;34.0;210.0;2.0;29.0;0.6;224.0;7.0
2022/06/16;23:23:04;501;25.0;55.00;33.0;124.0;4.0;31.0;0.6;256.0;7.0
2022/06/16;23:23:10;513;26.0;56.00;35.0;218.0;5.0;26.0;0.6;147.0;6.0
2022/06/16;23:23:15;544;24.0;57.00;36.0;160.0;4.0;30.0;0.6;242.0;7.0
2022/06/16;23:23:20;476;25.0;51.00;35.0;94.0;5.0;33.0;0.6;201.0;6.0
2022/06/16;23:23:25;497;24.0;52.00;37.0;178.0;5.0;31.0;0.6;124.0;7.0
2022/06/16;23:23:30;489;25.0;59.00;33.0;249.0;2.0;26.0;0.6;92.0;6.0
2022/06/16;23:23:35;463;26.0;58.00;33.0;105.0;5.0;24.0;0.6;214.0;7.0
2022/06/16;23:30:31;453;26.0;59.00;34.0;232.0;2.0;24.0;0.6;256.0;7.0
2022/06/16;23:30:36;547;25.0;52.00;34.0;60.0;3.0;31.0;0.6;189.0;7.0
2022/06/16;23:36:19;538;24.0;55.00;37.0;202.0;4.0;27.0;0.6;128.0;6.0
2022/06/16;23:36:24;547;25.0;52.00;34.0;60.0;3.0;31.0;0.6;189.0;7.0
2022/06/16;23:36:29;465;25.0;59.00;34.0;167.0;5.0;29.0;0.6;261.0;6.0
2022/06/17;00:07:03;540;26.0;58.00;36.0;66.0;4.0;27.0;0.6;125.0;6.0
2022/06/17;00:07:08;547;25.0;52.00;34.0;60.0;3.0;31.0;0.6;189.0;7.0
2022/06/17;00:07:13;465;25.0;59.00;34.0;167.0;5.0;29.0;0.6;261.0;6.0
2022/06/17;00:07:18;492;24.0;52.00;37.0;217.0;3.0;33.0;0.6;141.0;7.0
2022/06/17;00:07:23;535;25.0;52.00;36.0;97.0;3.0;25.0;0.6;193.0;6.0
2022/06/17;00:09:26;462;24.0;59.00;35.0;184.0;5.0;31.0;0.6;215.0;6.0
2022/06/17;00:09:31;547;25.0;52.00;34.0;60.0;3.0;31.0;0.6;189.0;7.0
2022/06/17;00:09:36;465;25.0;59.00;34.0;167.0;5.0;29.0;0.6;261.0;6.0
2022/06/17;00:14:06;543;24.0;52.00;36.0;216.0;2.0;30.0;0.6;149.0;7.0
2022/06/17;00:14:11;547;25.0;52.00;34.0;60.0;3.0;31.0;0.6;189.0;7.0
2022/06/17;00:14:16;465;25.0;59.00;34.0;167.0;5.0;29.0;0.6;261.0;6.0
2022/06/17;00:14:21;492;24.0;52.00;37.0;217.0;3.0;33.0;0.6;141.0;7.0
2022/06/17;00:14:26;535;25.0;52.00;36.0;97.0;3.0;25.0;0.6;193.0;6.0
2022/06/17;00:14:31;522;23.0;54.00;37.0;205.0;3.0;30.0;0.6;163.0;7.0
2022/06/17;00:14:36;526;25.0;54.00;36.0;154.0;3.0;29.0;0.6;248.0;7.0
2022/06/17;00:14:41;539;26.0;57.00;37.0;208.0;2.0;33.0;0.6;265.0;7.0
2022/06/17;00:14:46;523;24.0;57.00;37.0;200.0;5.0;23.0;0.6;230.0;6.0
2022/06/17;00:14:51;501;24.0;55.00;33.0;68.0;4.0;25.0;0.6;230.0;7.0
2022/06/17;00:14:56;489;25.0;55.00;34.0;103.0;3.0;26.0;0.6;94.0;6.0
2022/06/17;00:15:01;453;24.0;58.00;37.0;131.0;5.0;27.0;0.6;95.0;7.0
2022/06/17;00:15:06;490;26.0;55.00;36.0;98.0;3.0;28.0;0.6;174.0;6.0
2022/06/17;00:15:11;462;24.0;59.00;35.0;184.0;5.0;31.0;0.6;215.0;6.0
2022/06/17;00:15:16;453;25.0;51.00;35.0;116.0;3.0;24.0;0.6;145.0;6.0
2022/06/17;00:15:21;507;26.0;58.00;36.0;60.0;5.0;30.0;0.6;141.0;6.0
2022/06/17;00:15:27;495;24.0;57.00;35.0;178.0;3.0;32.0;0.6;119.0;6.0
2022/06/17;00:15:32;469;26.0;50.00;33.0;129.0;4.0;29.0;0.6;163.0;6.0
2022/06/17;00:16:57;540;25.0;53.00;36.0;235.0;4.0;28.0;0.6;121.0;6.0
2022/06/17;00:17:02;547;25.0;52.00;34.0;60.0;3.0;31.0;0.6;189.0;7.0
2022/06/17;00:17:36;523;25.0;58.00;34.0;108.0;5.0;23.0;0.6;194.0;6.0
2022/06/17;00:17:41;494;26.0;56.00;36.0;114.0;2.0;24.0;0.6;170.0;7.0
2022/06/17;00:17:49;491;26.0;58.00;35.0;165.0;4.0;24.0;0.6;170.0;7.0
2022/06/17;00:17:55;491;26.0;58.00;35.0;165.0;4.0;24.0;0.6;170.0;7.0
2022/06/17;00:18:00;491;26.0;58.00;35.0;165.0;4.0;24.0;0.6;170.0;7.0
2022/06/17;00:18:05;491;26.0;58.00;35.0;165.0;4.0;24.0;0.6;170.0;7.0
2022/06/17;00:18:10;491;26.0;58.00;35.0;165.0;4.0;24.0;0.6;170.0;7.0
2022/06/17;00:18:15;491;26.0;58.00;35.0;165.0;4.0;24.0;0.6;170.0;7.0
2022/06/17;00:18:20;491;26.0;58.00;35.0;165.0;4.0;24.0;0.6;170.0;7.0
2022/06/17;00:18:39;489;25.0;55.00;34.0;103.0;3.0;26.0;0.6;94.0;6.0
2022/06/17;00:18:44;547;25.0;52.00;34.0;60.0;3.0;31.0;0.6;189.0;7.0
2022/06/17;00:29:46;538;24.0;55.00;37.0;202.0;4.0;27.0;0.6;128.0;6.0
2022/06/17;00:29:51;547;25.0;52.00;34.0;60.0;3.0;31.0;0.6;189.0;7.0
2022/06/17;00:29:56;465;25.0;59.00;34.0;167.0;5.0;29.0;0.6;261.0;6.0
2022/06/17;00:33:47;517;26.0;53.00;33.0;135.0;3.0;27.0;0.6;204.0;7.0
2022/06/17;00:33:52;538;24.0;55.00;37.0;202.0;4.0;27.0;0.6;128.0;6.0
2022/06/17;00:33:57;540;26.0;58.00;36.0;66.0;4.0;27.0;0.6;125.0;6.0
2022/06/17;00:36:46;517;26.0;53.00;33.0;135.0;3.0;27.0;0.6;204.0;7.0
2022/06/17;00:36:51;538;24.0;55.00;37.0;202.0;4.0;27.0;0.6;128.0;6.0
2022/06/17;01:18:25;490;24.0;52.00;35.0;237.0;5.0;24.0;0.6;250.0;6.0
2022/06/17;01:18:30;472;25.0;59.00;35.0;51.0;3.0;30.0;0.6;258.0;7.0
2022/06/17;01:18:35;459;26.0;55.00;36.0;85.0;4.0;25.0;0.6;98.0;6.0
2022/06/17;01:18:40;473;25.0;53.00;35.0;88.0;4.0;31.0;0.6;196.0;6.0
2022/06/17;01:18:45;503;25.0;55.00;35.0;112.0;5.0;26.0;0.6;151.0;7.0
2022/06/17;01:18:50;469;25.0;59.00;33.0;179.0;5.0;28.0;0.6;267.0;7.0
2022/06/17;01:18:55;505;25.0;57.00;35.0;228.0;4.0;27.0;0.6;248.0;6.0
2022/06/17;01:19:00;513;25.0;57.00;34.0;69.0;5.0;25.0;0.6;105.0;7.0
2022/06/17;01:19:05;500;25.0;59.00;35.0;196.0;5.0;25.0;0.6;206.0;6.0
2022/06/17;01:19:10;457;25.0;50.00;35.0;249.0;5.0;24.0;0.6;224.0;7.0
2022/06/17;01:19:15;508;25.0;57.00;37.0;161.0;5.0;30.0;0.6;97.0;7.0
2022/06/17;01:19:20;460;25.0;51.00;35.0;168.0;4.0;26.0;0.6;197.0;7.0
2022/06/17;01:19:25;508;26.0;50.00;36.0;120.0;3.0;23.0;0.6;233.0;6.0
2022/06/17;01:19:30;453;26.0;52.00;34.0;104.0;3.0;23.0;0.6;239.0;7.0
2022/06/17;01:19:35;493;26.0;56.00;36.0;200.0;4.0;27.0;0.6;235.0;7.0
2022/06/17;01:19:40;482;25.0;54.00;34.0;97.0;3.0;28.0;0.6;229.0;6.0
2022/06/17;01:19:45;539;24.0;55.00;36.0;214.0;4.0;26.0;0.6;122.0;6.0
2022/06/17;01:20:03;517;26.0;53.00;33.0;135.0;3.0;27.0;0.6;204.0;7.0
2022/06/17;01:20:08;538;24.0;55.00;37.0;202.0;4.0;27.0;0.6;128.0;6.0
2022/06/17;01:20:13;540;26.0;58.00;36.0;66.0;4.0;27.0;0.6;125.0;6.0
2022/06/17;01:20:18;494;24.0;55.00;36.0;75.0;4.0;27.0;0.6;249.0;6.0
2022/06/17;01:20:23;530;25.0;55.00;33.0;213.0;4.0;25.0;0.6;99.0;7.0
2022/06/17;01:20:39;499;25.0;59.00;38.0;160.0;5.0;28.0;0.6;150.0;7.0
2022/06/17;01:20:44;540;25.0;50.00;38.0;203.0;3.0;25.0;0.6;113.0;6.0
2022/06/17;01:22:01;517;26.0;53.00;33.0;135.0;3.0;27.0;0.6;204.0;7.0
2022/06/17;01:22:06;538;24.0;55.00;37.0;202.0;4.0;27.0;0.6;128.0;6.0
2022/06/17;01:22:11;540;26.0;58.00;36.0;66.0;4.0;27.0;0.6;125.0;6.0
2022/06/17;01:22:16;494;24.0;55.00;36.0;75.0;4.0;27.0;0.6;249.0;6.0
2022/06/17;01:22:21;530;25.0;55.00;33.0;213.0;4.0;25.0;0.6;99.0;7.0
2022/06/17;01:22:26;459;24.0;53.00;34.0;97.0;5.0;31.0;0.6;195.0;6.0
2022/06/17;01:22:31;530;24.0;55.00;33.0;157.0;4.0;23.0;0.6;145.0;7.0
2022/06/17;01:22:36;483;25.0;53.00;35.0;200.0;4.0;25.0;0.6;242.0;6.0
2023/05/21;17:50:05;517;26.0;53.00;33.0;135.0;3.0;27.0;0.6;204.0;7.0
2023/05/21;17:50:10;538;24.0;55.00;37.0;202.0;4.0;27.0;0.6;128.0;6.0
2023/05/21;17:50:15;540;26.0;58.00;36.0;66.0;4.0;27.0;0.6;125.0;6.0
2023/05/21;17:50:20;494;24.0;55.00;36.0;75.0;4.0;27.0;0.6;249.0;6.0
2023/05/21;17:50:25;530;25.0;55.00;33.0;213.0;4.0;25.0;0.6;99.0;7.0
